Time,Open,High,Low,Close,Volume
04.08.2018 22:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
04.08.2018 23:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 00:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 01:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 02:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 03:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 04:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 05:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 06:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 07:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 08:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 09:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 10:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 11:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 12:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 13:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 14:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 15:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 16:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 17:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 18:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 19:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 20:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 21:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 22:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
05.08.2018 23:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
06.08.2018 00:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
06.08.2018 01:30:00.000 GMT+0430,1213.218,1213.218,1213.218,1213.218,0
06.08.2018 02:30:00.000 GMT+0430,1213.532,1214.358,1213.299,1213.701,457125.0081
06.08.2018 03:30:00.000 GMT+0430,1213.691,1215.139,1213.519,1214.848,609319.9849
06.08.2018 04:30:00.000 GMT+0430,1214.848,1215.329,1213.758,1215.198,997399.9858
06.08.2018 05:30:00.000 GMT+0430,1215.209,1217.828,1214.458,1217.188,2074790.001
06.08.2018 06:30:00.000 GMT+0430,1217.189,1217.799,1215.949,1216.061,1597110.033
06.08.2018 07:30:00.000 GMT+0430,1216.092,1216.471,1215.568,1216.049,952560.0076
06.08.2018 08:30:00.000 GMT+0430,1216.038,1216.139,1215.208,1215.519,648909.986
06.08.2018 09:30:00.000 GMT+0430,1215.519,1215.519,1213.898,1214.058,1139199.972
06.08.2018 10:30:00.000 GMT+0430,1214.049,1214.052,1212.468,1213.469,2273050.07
06.08.2018 11:30:00.000 GMT+0430,1213.459,1213.459,1211.268,1212.268,2197969.914
06.08.2018 12:30:00.000 GMT+0430,1212.268,1213.069,1211.569,1212.638,1798120.022
06.08.2018 13:30:00.000 GMT+0430,1212.638,1212.639,1211.218,1212.258,1619320.035
06.08.2018 14:30:00.000 GMT+0430,1212.259,1212.299,1209.129,1209.909,1989150.047
06.08.2018 15:30:00.000 GMT+0430,1209.898,1209.899,1208.268,1208.678,1680649.996
06.08.2018 16:30:00.000 GMT+0430,1208.679,1209.418,1207.298,1207.828,2014300.108
06.08.2018 17:30:00.000 GMT+0430,1207.828,1210.438,1207.828,1208.739,2901510
06.08.2018 18:30:00.000 GMT+0430,1208.749,1211.558,1208.738,1210.598,2430540.085
06.08.2018 19:30:00.000 GMT+0430,1210.651,1211.468,1210.321,1210.618,2250900.03
06.08.2018 20:30:00.000 GMT+0430,1210.618,1210.729,1208.829,1209.939,1695799.947
06.08.2018 21:30:00.000 GMT+0430,1209.948,1209.991,1208.748,1208.948,1444679.976
06.08.2018 22:30:00.000 GMT+0430,1208.948,1208.959,1208.221,1208.509,951349.9737
06.08.2018 23:30:00.000 GMT+0430,1208.509,1208.532,1207.318,1207.418,1010529.995
07.08.2018 00:30:00.000 GMT+0430,1207.418,1207.808,1205.549,1205.549,703710.0196
07.08.2018 01:30:00.000 GMT+0430,1205.549,1205.549,1205.549,1205.549,0
07.08.2018 02:30:00.000 GMT+0430,1207.188,1208.472,1207.068,1208.248,613849.9975
07.08.2018 03:30:00.000 GMT+0430,1208.248,1208.779,1208.169,1208.699,591870.0099
07.08.2018 04:30:00.000 GMT+0430,1208.709,1209.518,1208.018,1209.428,943769.9914
07.08.2018 05:30:00.000 GMT+0430,1209.428,1209.931,1207.759,1208.479,1543210.03
07.08.2018 06:30:00.000 GMT+0430,1208.478,1209.969,1208.298,1209.689,1216420.054
07.08.2018 07:30:00.000 GMT+0430,1209.759,1209.989,1209.138,1209.838,921310.0076
07.08.2018 08:30:00.000 GMT+0430,1209.838,1211.049,1209.571,1210.602,831809.9976
07.08.2018 09:30:00.000 GMT+0430,1210.601,1210.981,1209.371,1210.961,1123100.042
07.08.2018 10:30:00.000 GMT+0430,1210.951,1213.079,1210.768,1212.948,2913069.964
07.08.2018 11:30:00.000 GMT+0430,1212.958,1213.789,1210.279,1210.529,2024090.052
07.08.2018 12:30:00.000 GMT+0430,1210.538,1213.769,1210.208,1213.769,2007019.997
07.08.2018 13:30:00.000 GMT+0430,1213.749,1215.671,1213.749,1215.488,2679949.999
07.08.2018 14:30:00.000 GMT+0430,1215.478,1216.109,1214.488,1214.928,2252569.914
07.08.2018 15:30:00.000 GMT+0430,1214.919,1215.269,1213.591,1215.079,1898110.032
07.08.2018 16:30:00.000 GMT+0430,1215.148,1215.469,1212.988,1213.289,2233939.886
07.08.2018 17:30:00.000 GMT+0430,1213.289,1214.098,1211.278,1212.919,2418989.897
07.08.2018 18:30:00.000 GMT+0430,1212.928,1212.938,1210.628,1211.318,1894039.989
07.08.2018 19:30:00.000 GMT+0430,1211.309,1213.789,1211.218,1212.409,2322910.07
07.08.2018 20:30:00.000 GMT+0430,1212.409,1212.609,1211.372,1211.618,1276190.043
07.08.2018 21:30:00.000 GMT+0430,1211.609,1211.809,1209.328,1209.608,1593819.976
07.08.2018 22:30:00.000 GMT+0430,1209.608,1210.189,1208.498,1210.118,1500599.98
07.08.2018 23:30:00.000 GMT+0430,1210.129,1210.622,1209.599,1210.119,910290.0028
08.08.2018 00:30:00.000 GMT+0430,1210.118,1210.882,1210.108,1210.438,431600.0044
08.08.2018 01:30:00.000 GMT+0430,1210.438,1210.438,1210.438,1210.438,0
08.08.2018 02:30:00.000 GMT+0430,1210.638,1211.679,1210.488,1211.541,418680.0122
08.08.2018 03:30:00.000 GMT+0430,1211.548,1212.609,1211.358,1212.379,673600.018
08.08.2018 04:30:00.000 GMT+0430,1212.388,1212.919,1210.829,1211.038,1140229.94
08.08.2018 05:30:00.000 GMT+0430,1211.038,1214.058,1210.891,1213.628,1645900.011
08.08.2018 06:30:00.000 GMT+0430,1213.611,1213.638,1212.359,1212.418,1397459.984
08.08.2018 07:30:00.000 GMT+0430,1212.428,1213.889,1212.418,1213.188,1271849.99
08.08.2018 08:30:00.000 GMT+0430,1213.198,1213.699,1212.938,1213.638,1051920.056
08.08.2018 09:30:00.000 GMT+0430,1213.628,1214.749,1213.089,1213.358,1354200.006
08.08.2018 10:30:00.000 GMT+0430,1213.358,1213.779,1212.348,1213.608,1945999.98
08.08.2018 11:30:00.000 GMT+0430,1213.588,1215.801,1213.528,1214.588,2181770.086
08.08.2018 12:30:00.000 GMT+0430,1214.581,1214.918,1212.018,1212.378,1589669.943
08.08.2018 13:30:00.000 GMT+0430,1212.378,1212.782,1211.369,1211.578,1331380.01
08.08.2018 14:30:00.000 GMT+0430,1211.578,1212.268,1209.818,1209.988,1542539.954
08.08.2018 15:30:00.000 GMT+0430,1209.988,1211.609,1209.412,1209.658,1664510.012
08.08.2018 16:30:00.000 GMT+0430,1209.658,1211.272,1206.431,1208.319,2350869.894
08.08.2018 17:30:00.000 GMT+0430,1208.338,1212.912,1208.249,1209.619,2645979.881
08.08.2018 18:30:00.000 GMT+0430,1209.619,1210.501,1208.328,1210.238,2275860.071
08.08.2018 19:30:00.000 GMT+0430,1210.248,1210.878,1209.138,1209.889,1862519.98
08.08.2018 20:30:00.000 GMT+0430,1209.889,1211.042,1209.248,1210.811,1261970.043
08.08.2018 21:30:00.000 GMT+0430,1210.811,1213.921,1210.741,1213.921,2128299.952
08.08.2018 22:30:00.000 GMT+0430,1213.872,1213.951,1212.621,1212.941,1169819.951
08.08.2018 23:30:00.000 GMT+0430,1212.941,1213.749,1212.542,1213.471,907000.0052
09.08.2018 00:30:00.000 GMT+0430,1213.472,1213.992,1213.321,1213.465,430510.0143
09.08.2018 01:30:00.000 GMT+0430,1213.465,1213.465,1213.465,1213.465,0
09.08.2018 02:30:00.000 GMT+0430,1213.619,1214.051,1212.968,1213.568,585084.9748
09.08.2018 03:30:00.000 GMT+0430,1213.568,1213.891,1213.138,1213.241,623170.0182
09.08.2018 04:30:00.000 GMT+0430,1213.242,1214.598,1213.228,1214.389,1096269.965
09.08.2018 05:30:00.000 GMT+0430,1214.389,1214.878,1212.268,1213.268,1322569.966
09.08.2018 06:30:00.000 GMT+0430,1213.258,1215.539,1213.178,1214.709,1382230.043
09.08.2018 07:30:00.000 GMT+0430,1214.698,1215.402,1214.088,1214.938,1019320.011
09.08.2018 08:30:00.000 GMT+0430,1214.928,1215.319,1214.271,1214.319,632879.9725
09.08.2018 09:30:00.000 GMT+0430,1214.298,1214.989,1213.591,1214.979,1100190.043
09.08.2018 10:30:00.000 GMT+0430,1214.979,1216.558,1213.398,1213.922,2234339.953
09.08.2018 11:30:00.000 GMT+0430,1213.928,1214.019,1210.749,1211.658,2109080.076
09.08.2018 12:30:00.000 GMT+0430,1211.668,1212.838,1210.968,1212.838,1582739.949
09.08.2018 13:30:00.000 GMT+0430,1212.919,1215.329,1212.749,1214.089,2028599.978
09.08.2018 14:30:00.000 GMT+0430,1214.119,1215.851,1213.989,1214.698,1661489.964
09.08.2018 15:30:00.000 GMT+0430,1214.698,1215.509,1214.278,1214.489,1345399.976
09.08.2018 16:30:00.000 GMT+0430,1214.488,1217.239,1214.078,1214.689,1933830.023
09.08.2018 17:30:00.000 GMT+0430,1214.689,1216.018,1213.771,1214.948,2424799.919
09.08.2018 18:30:00.000 GMT+0430,1214.939,1215.828,1213.539,1213.769,2283519.983
09.08.2018 19:30:00.000 GMT+0430,1213.788,1214.938,1212.928,1213.839,1934739.947
09.08.2018 20:30:00.000 GMT+0430,1213.858,1213.859,1212.358,1212.729,1673720.002
09.08.2018 21:30:00.000 GMT+0430,1212.718,1213.109,1211.299,1212.849,1592210.054
09.08.2018 22:30:00.000 GMT+0430,1212.858,1212.858,1211.838,1212.349,769640.0285
09.08.2018 23:30:00.000 GMT+0430,1212.331,1212.449,1211.448,1211.928,857930.0046
10.08.2018 00:30:00.000 GMT+0430,1211.919,1212.422,1211.719,1211.832,605549.9911
10.08.2018 01:30:00.000 GMT+0430,1211.832,1211.832,1211.832,1211.832,0
10.08.2018 02:30:00.000 GMT+0430,1212.288,1212.772,1211.659,1211.748,493900.001
10.08.2018 03:30:00.000 GMT+0430,1211.758,1212.579,1211.331,1212.088,802929.9974
10.08.2018 04:30:00.000 GMT+0430,1212.079,1213.349,1211.638,1212.969,1324650.049
10.08.2018 05:30:00.000 GMT+0430,1212.992,1213.168,1211.788,1212.929,1592610.002
10.08.2018 06:30:00.000 GMT+0430,1212.938,1212.938,1211.728,1212.369,910399.9734
10.08.2018 07:30:00.000 GMT+0430,1212.369,1212.382,1211.561,1212.059,887910.0084
10.08.2018 08:30:00.000 GMT+0430,1212.059,1212.862,1211.108,1211.119,973339.9749
10.08.2018 09:30:00.000 GMT+0430,1211.088,1211.459,1207.731,1207.868,2970469.952
10.08.2018 10:30:00.000 GMT+0430,1207.868,1209.228,1205.668,1208.619,4424429.894
10.08.2018 11:30:00.000 GMT+0430,1208.708,1209.008,1206.758,1208.901,3649909.973
10.08.2018 12:30:00.000 GMT+0430,1208.901,1209.491,1207.209,1209.268,2776730.061
10.08.2018 13:30:00.000 GMT+0430,1209.268,1211.339,1208.878,1210.128,3227950.096
10.08.2018 14:30:00.000 GMT+0430,1210.128,1211.198,1209.428,1210.169,2184210.062
10.08.2018 15:30:00.000 GMT+0430,1210.211,1214.122,1209.538,1213.421,2374969.959
10.08.2018 16:30:00.000 GMT+0430,1213.422,1214.251,1210.658,1212.598,4424789.906
10.08.2018 17:30:00.000 GMT+0430,1212.598,1215.509,1211.551,1214.788,4607349.873
10.08.2018 18:30:00.000 GMT+0430,1214.789,1217.072,1214.641,1216.338,3427570.105
10.08.2018 19:30:00.000 GMT+0430,1216.328,1216.419,1211.169,1212.049,2908940.077
10.08.2018 20:30:00.000 GMT+0430,1212.058,1212.869,1210.758,1211.668,2156270.027
10.08.2018 21:30:00.000 GMT+0430,1211.668,1212.389,1210.458,1211.679,1941059.947
10.08.2018 22:30:00.000 GMT+0430,1211.689,1212.089,1211.098,1211.689,1655050.039
10.08.2018 23:30:00.000 GMT+0430,1211.699,1211.919,1210.438,1211.221,2462830.067
11.08.2018 00:30:00.000 GMT+0430,1211.222,1211.808,1210.958,1210.988,629149.9734
11.08.2018 01:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 02:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 03:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 04:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 05:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 06:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 07:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 08:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 09:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 10:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 11:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 12:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 13:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 14:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 15:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 16:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 17:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 18:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 19:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 20:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 21:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 22:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
11.08.2018 23:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 00:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 01:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 02:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 03:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 04:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 05:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 06:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 07:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 08:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 09:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 10:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 11:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 12:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 13:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 14:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 15:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 16:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 17:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 18:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 19:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 20:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 21:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 22:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
12.08.2018 23:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
13.08.2018 00:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
13.08.2018 01:30:00.000 GMT+0430,1210.988,1210.988,1210.988,1210.988,0
13.08.2018 02:30:00.000 GMT+0430,1210.672,1213.122,1210.571,1212.482,722000.0029
13.08.2018 03:30:00.000 GMT+0430,1212.489,1213.818,1211.952,1212.351,1205340.028
13.08.2018 04:30:00.000 GMT+0430,1212.319,1212.628,1208.668,1209.129,2098809.958
13.08.2018 05:30:00.000 GMT+0430,1209.119,1209.829,1207.768,1208.608,3494309.902
13.08.2018 06:30:00.000 GMT+0430,1208.608,1209.628,1207.988,1208.118,2199059.963
13.08.2018 07:30:00.000 GMT+0430,1208.142,1208.501,1207.248,1207.698,1502879.977
13.08.2018 08:30:00.000 GMT+0430,1207.699,1208.328,1207.168,1208.219,1228170.037
13.08.2018 09:30:00.000 GMT+0430,1208.239,1209.339,1207.672,1208.578,2318690.062
13.08.2018 10:30:00.000 GMT+0430,1208.571,1209.611,1207.658,1207.858,2890759.945
13.08.2018 11:30:00.000 GMT+0430,1207.858,1208.568,1203.608,1204.469,2835540.056
13.08.2018 12:30:00.000 GMT+0430,1204.468,1205.998,1203.429,1204.908,2829499.96
13.08.2018 13:30:00.000 GMT+0430,1204.908,1205.028,1201.128,1201.928,1851480.007
13.08.2018 14:30:00.000 GMT+0430,1201.838,1202.359,1201.038,1201.158,1551929.951
13.08.2018 15:30:00.000 GMT+0430,1201.158,1201.738,1194.809,1198.788,3512900.114
13.08.2018 16:30:00.000 GMT+0430,1198.808,1202.939,1198.159,1201.421,3350179.911
13.08.2018 17:30:00.000 GMT+0430,1201.438,1202.222,1199.638,1199.739,3561369.896
13.08.2018 18:30:00.000 GMT+0430,1199.739,1200.279,1196.648,1197.399,2978780.031
13.08.2018 19:30:00.000 GMT+0430,1197.399,1197.419,1194.721,1196.171,2799319.983
13.08.2018 20:30:00.000 GMT+0430,1196.178,1196.189,1191.998,1193.379,2663980.961
13.08.2018 21:30:00.000 GMT+0430,1193.378,1194.449,1191.619,1193.419,2495830.059
13.08.2018 22:30:00.000 GMT+0430,1193.418,1193.789,1192.041,1193.398,1233850.002
13.08.2018 23:30:00.000 GMT+0430,1193.399,1194.758,1193.159,1193.378,1395059.943
14.08.2018 00:30:00.000 GMT+0430,1193.318,1194.189,1193.021,1193.401,569719.9702
14.08.2018 01:30:00.000 GMT+0430,1193.401,1193.401,1193.401,1193.401,0
14.08.2018 02:30:00.000 GMT+0430,1194.088,1194.762,1193.669,1194.508,730509.9964
14.08.2018 03:30:00.000 GMT+0430,1194.518,1194.799,1192.579,1192.778,952449.9774
14.08.2018 04:30:00.000 GMT+0430,1192.778,1193.919,1192.308,1193.209,1729249.954
14.08.2018 05:30:00.000 GMT+0430,1193.232,1195.709,1193.098,1194.418,1647619.963
14.08.2018 06:30:00.000 GMT+0430,1194.379,1196.228,1193.828,1195.698,939689.9939
14.08.2018 07:30:00.000 GMT+0430,1195.698,1195.959,1194.949,1195.069,721719.9802
14.08.2018 08:30:00.000 GMT+0430,1195.138,1195.629,1194.908,1195.128,862500.0119
14.08.2018 09:30:00.000 GMT+0430,1195.138,1195.408,1193.318,1194.849,1295449.972
14.08.2018 10:30:00.000 GMT+0430,1194.838,1196.052,1194.601,1195.218,2314510.107
14.08.2018 11:30:00.000 GMT+0430,1195.218,1195.559,1193.868,1195.359,1908620
14.08.2018 12:30:00.000 GMT+0430,1195.348,1195.638,1193.908,1194.018,2389780.045
14.08.2018 13:30:00.000 GMT+0430,1194.029,1195.358,1194.018,1194.682,2386310.101
14.08.2018 14:30:00.000 GMT+0430,1194.689,1195.408,1194.288,1194.868,1726789.951
14.08.2018 15:30:00.000 GMT+0430,1194.858,1195.279,1194.269,1195.101,1669319.987
14.08.2018 16:30:00.000 GMT+0430,1195.041,1196.722,1194.728,1196.488,2535700.083
14.08.2018 17:30:00.000 GMT+0430,1196.488,1197.482,1195.409,1196.909,2770519.972
14.08.2018 18:30:00.000 GMT+0430,1196.909,1198.679,1196.399,1197.879,2864929.915
14.08.2018 19:30:00.000 GMT+0430,1197.889,1197.979,1196.051,1196.548,2762680.054
14.08.2018 20:30:00.000 GMT+0430,1196.559,1196.758,1193.261,1193.579,2155210.018
14.08.2018 21:30:00.000 GMT+0430,1193.578,1194.312,1191.998,1193.791,2686409.95
14.08.2018 22:30:00.000 GMT+0430,1193.791,1194.641,1193.478,1194.218,1443590.045
14.08.2018 23:30:00.000 GMT+0430,1194.219,1194.669,1193.749,1194.279,992330.0147
15.08.2018 00:30:00.000 GMT+0430,1194.269,1194.559,1193.768,1193.972,542209.9829
15.08.2018 01:30:00.000 GMT+0430,1193.972,1193.972,1193.972,1193.972,0
15.08.2018 02:30:00.000 GMT+0430,1194.089,1194.611,1193.721,1194.228,383915.0071
15.08.2018 03:30:00.000 GMT+0430,1194.292,1194.619,1193.168,1193.868,768230.021
15.08.2018 04:30:00.000 GMT+0430,1193.869,1194.128,1191.058,1192.409,1190179.944
15.08.2018 05:30:00.000 GMT+0430,1192.408,1193.109,1191.261,1192.518,1966599.941
15.08.2018 06:30:00.000 GMT+0430,1192.529,1192.539,1189.259,1189.259,1983929.992
15.08.2018 07:30:00.000 GMT+0430,1189.259,1189.968,1188,1188,1923205.972
15.08.2018 08:30:00.000 GMT+0430,1188.009,1188.639,1187.218,1187.519,1708490.014
15.08.2018 09:30:00.000 GMT+0430,1187.528,1188.359,1186.438,1187.898,1734859.943
15.08.2018 10:30:00.000 GMT+0430,1187.879,1189.018,1186.798,1188.668,2531160.116
15.08.2018 11:30:00.000 GMT+0430,1188.669,1189.469,1187.108,1187.838,2275160.074
15.08.2018 12:30:00.000 GMT+0430,1187.839,1188.459,1186.178,1186.188,1946110.01
15.08.2018 13:30:00.000 GMT+0430,1186.178,1187.402,1184.892,1185.788,2304440.022
15.08.2018 14:30:00.000 GMT+0430,1185.788,1186.389,1184,1184.921,2357800.007
15.08.2018 15:30:00.000 GMT+0430,1184.912,1187.161,1184.198,1186.731,2566930.056
15.08.2018 16:30:00.000 GMT+0430,1186.731,1187.568,1184.988,1185.189,2492799.997
15.08.2018 17:30:00.000 GMT+0430,1185.198,1185.569,1180.072,1181.118,3924580.097
15.08.2018 18:30:00.000 GMT+0430,1181.148,1183.578,1178.5,1178.981,4444459.915
15.08.2018 19:30:00.000 GMT+0430,1178.989,1181.081,1176.5,1176.5,3750639.916
15.08.2018 20:30:00.000 GMT+0430,1176.5,1178.138,1175.601,1177.249,2802589.893
15.08.2018 21:30:00.000 GMT+0430,1177.348,1178.899,1174.871,1177.749,2749429.941
15.08.2018 22:30:00.000 GMT+0430,1177.699,1177.889,1176.751,1176.759,1305019.975
15.08.2018 23:30:00.000 GMT+0430,1176.759,1177.569,1173.071,1174.559,2174099.922
16.08.2018 00:30:00.000 GMT+0430,1174.581,1176.342,1174.009,1174.621,917559.9813
16.08.2018 01:30:00.000 GMT+0430,1174.621,1174.621,1174.621,1174.621,0
16.08.2018 02:30:00.000 GMT+0430,1175.619,1176.202,1175.118,1175.662,483615.011
16.08.2018 03:30:00.000 GMT+0430,1175.699,1175.759,1173.321,1173.738,988950.0141
16.08.2018 04:30:00.000 GMT+0430,1173.738,1174.358,1160.168,1165.689,3606369.972
16.08.2018 05:30:00.000 GMT+0430,1165.668,1170.568,1163.688,1169.928,4923089.981
16.08.2018 06:30:00.000 GMT+0430,1169.918,1173.508,1169.368,1172.278,2934269.905
16.08.2018 07:30:00.000 GMT+0430,1172.278,1172.919,1170.708,1172.689,2031130.076
16.08.2018 08:30:00.000 GMT+0430,1172.689,1174.309,1171.509,1173.941,1707370.043
16.08.2018 09:30:00.000 GMT+0430,1173.941,1178.638,1173.688,1177.641,3029340.029
16.08.2018 10:30:00.000 GMT+0430,1177.649,1177.649,1174.411,1175.011,3803879.976
16.08.2018 11:30:00.000 GMT+0430,1175.012,1177.768,1173.968,1176.918,3116549.969
16.08.2018 12:30:00.000 GMT+0430,1176.919,1181.992,1176.618,1180.528,3316380.024
